ID,英文詞彙,中文詞彙,更新日期
21346201,digit,指；數位；數字；趾；數元,
21346202,utilities,公共設施,
21346203,shrink,縮小；收縮,
21346204,bombing,轟炸,
21346205,invoice,發票；請款單,
21346206,admin,管理者,
21346207,naval,海軍的,
21346208,mint,薄荷；造幣廠,
21346209,nova,新星,
21346210,fry,魚苗,
21346211,debris,碎片；碎屑；殘餘物；岩屑,
21346212,hacker,駭客,
21346213,sunset,日落；日沒,
21346214,pork,豬肉,
21346215,indicators,指示劑,
21346216,retention,滯留；保留款,
21346217,recycle,回收；循環；再循環,
21346218,mindset,心態,
21346219,flaw,瑕疵；缺陷；裂隙,
21346220,statute,法令,
21346221,circulate,循環；流通,
21346222,clerk,事務員,
21346223,scoop,鏟；杓,
21346224,grief,悲慟,
21346225,orbit,軌道；眶,
21346226,dough,麵糰,
21346227,billing,計費；記帳,
21346228,specifications,規格,
21346229,prints,印花布,
21346230,interference,干擾；干涉；訊號干擾,
21346231,ladder,梯；支架,
21346232,objection,異議,
21346233,sterling,英鎊,
21346234,browsing,瀏覽,
21346235,keeper,管理人,
21346236,thermal,熱；熱的；熱傳；熱體,
21346237,fridge,冰箱,
21346238,cough,咳嗽,
21346239,confidential,機密,
21346240,hull,包；皮；殼；船體,
21346241,sensation,感覺；感官,
21346242,buffer,緩衝；緩衝區；緩衝器；暫存區；緩衝劑；減震器,
21346243,successor,後續,
21346244,inject,注入,
21346245,cables,電纜,
21346246,flush,沖洗；潮紅,
21346247,moderator,主持人；仲裁者；緩衝劑,
21346248,plaintiff,原告,
21346249,persist,保存,
21346250,regain,回收,
21346251,dashboard,儀表板；儀表盤,
21346252,threads,螺紋,
21346253,mercury,汞,
21346254,intermediate,中間的；中介；中間體；中間產物；中間物,
21346255,motive,動機,
21346256,prosperity,旺盛,
21346257,rabbit,兔,
21346258,internship,實習,
21346259,gadget,支架,
21346260,superstar,超星,
21346261,tray,盤；托盤,
21346262,festivals,音樂節,
21346263,quantum,量子,
21346264,notch,刻痕；凹口,
21346265,matrix,基地；矩陣；基質；基材；鑄模；基體,
21346266,laundry,洗衣房；洗衣間,
21346267,respiratory,呼吸的,
21346268,prototype,原型；雛型,
21346269,mattress,床墊,
21346270,splash,濺出；頭版新聞；擋水板,
21346271,ideology,意識形態；意識型態,
21346272,circulation,循環；流通；通風；環流；發行量；循環作用,
21346273,registry,登錄,
21346274,maple,楓木,
21346275,overhead,天花板；管理費；附加費；攤費；製造費用,
21346276,junk,廢料；中國帆船,
21346277,passive,被動；被動的,
21346278,sync,同步,
21346279,forecasts,預測,
21346280,dolphin,海豚,
21346281,borrower,借用人；借閱者,
21346282,salmon,鮭；鮭魚,
21346283,swallow,吞嚥,
21346284,budgets,預算,
21346285,classification,分類；分級；分類法,
21346286,costa,肋；骨架,
21346287,sharks,鯊,
21346288,sneak,偷襲；寄生的,
21346289,bargain,特價品,
21346290,machinery,機械,
21346291,responsive,反應,
21346292,pencil,筆；束；鉛筆,
21346293,payroll,薪資單,
21346294,litre,公升,
21346295,replicate,複製；重製,
21346296,mortality,死亡；死亡率,
21346297,chord,弦；直線；和弦,
21346298,renovation,更新；改裝；整建,
21346299,credibility,公信力；可信度,
21346300,dispatch,調度；新聞稿,
21346301,backyard,後院,
21346302,broadcasting,廣播；播送；撒播；無線廣播電視,
21346303,hose,襪子；軟管,
21346304,faction,派系,
21346305,revision,修訂；更改,
21346306,predator,捕食者,
21346307,overtime,加班；超時,
21346308,linear,線的；線性；線性的；線狀的,
21346309,chuck,夾頭,
21346310,rainbow,虹；彩虹,
21346311,unsubscribe,取消訂閱,
21346312,accountant,會計人員；會計員,
21346313,knot,結；節；花結；海里；結點；山結,
21346314,diagram,圖；圖表；圖解；圖示；繞射圖,
21346315,cam,凸輪,
21346316,intrusion,入侵；侵入；非法侵入,
21346317,breeding,繁殖；滋生；育種；增殖,
21346318,inflammation,燃燒；發炎；炎症,
21346319,interrupt,中斷；中止,
21346320,hydrogen,氫；氫氣,
21346321,proposition,命題,
21346322,atom,原子,
21346323,proxy,代理；代替；委託書；代理伺服器,
21346324,micro,微；微小,
21346325,mechanics,技巧；力學,
21346326,remainder,餘數；餘料,
21346327,merchandise,商品,
21346328,vein,脈；靜脈；葉脈；礦脈,
21346329,silicon,矽,
21346330,goat,山羊,
21346331,psychologist,心理學家,
21346332,enhancement,增強；富化；增顯；加強作用,
21346333,glow,輝光,
21346334,accessibility,無障礙設施；可近性；可及性；接近性；啣接；可親性,
21346335,chill,冷卻,
21346336,shorts,短片,
21346337,correspond,對應,
21346338,exempt,豁免,
21346339,wholesale,批發式,
21346340,precaution,預防工作,
21346341,persistent,持續；持續的,
21346342,bleed,出血；排氣；抽氣；泌水,
21346343,symbols,符號；標記,
21346344,mapping,繪圖；配對；製圖；測繪；映射；對應關係；對映,
21346345,publicity,新聞發布,
21346346,batter,傾斜；傾斜度；傾角,
21346347,statutory,法定期間,
21346348,mushroom,洋菇；蕈狀雲,
21346349,deficiency,不足；缺乏；缺點；缺陷；不足率,
21346350,magnitude,規模；星等,
21346351,miner,礦工,
21346352,perspectives,透視法,
21346353,wax,蠟,
21346354,surplus,剩水,
21346355,autism,自閉症,
21346356,badge,標記；記號；識別證,
21346357,spine,脊椎；棘；針刺；脊柱；書脊,
21346358,shallow,淺；淺灘；淺水區；小角度,
21346359,peninsula,半島,
21346360,transplant,移植；移殖,
21346361,couch,長椅,
21346362,scar,斷崖；瘢痕,
21346363,burial,埋葬；埋藏,
21346364,casualty,傷亡；損壞；死傷；海難事故,
21346365,antibody,抗體；反抗體,
21346366,neat,牛,
21346367,obesity,肥胖；肥胖病,
21346368,slavery,奴隸制,
21346369,reed,簧；蘆葦；簧片；簧式,
21346370,reel,捲軸；捲筒；片盤；捲盤,
21346371,bullying,霸淩,
21346372,pillow,枕頭,
21346373,elbow,肘；肘關節；急彎；彎管；彎頭,
21346374,cue,提示；尾接,
21346375,discourage,勸阻,
21346376,brass,銅；黃銅；銅管樂器,
21346377,reef,礁；暗礁,
21346378,mud,泥；泥漿；軟泥,
21346379,cartoon,卡通；草圖；卡通片,
21346380,propaganda,宣傳；政治宣傳,
21346381,soda,鹼；蘇打,
21346382,swell,膨脹；腫脹；驟升；湧浪；膨潤,
21346383,marc,果渣,
21346384,weave,編織；織法,
21346385,basin,流域；盆地；港池；染缸,
21346386,curtain,簾；布幕,
21346387,tablespoon,湯匙,
21346388,organism,；有機體,
21346389,shutdown,關機；關車,
21346390,denial,否認；否認作用,
21346391,vent,孔；排氣；肛門；通風口；通氣孔；排氣口；通氣口,
21346392,cube,立方；立方體,
21346393,envelope,封套；外膜；包封；套膜；波封,
21346394,endorsement,保證；承認；背書,
21346395,lag,落後；延遲；遲滯；遲延；滯後；滯延,
21346396,prone,伏臥,
21346397,horizontal,水平；水平的,
21346398,aspiration,吸入；抽吸；送氣,
21346399,abundance,豐富的；豐度,
21346400,debit,借方,
21346401,bud,芽,
21346402,shaft,幹；軸；豎井,
21346403,parcel,包；塊；區分；包裹；宗地,
21346404,telecommunications,電信,
21346405,compression,壓力；壓迫；壓縮；加壓,
21346406,composer,作曲家,
21346407,ribbon,帶；條紋；色帶；條帶,
21346408,calcium,鈣；鈣離子,
21346409,invention,創造；發明；提出證據,
21346410,sticker,標籤；貼紙；黏著劑,
21346411,dissolve,溶解；溶接,
21346412,termination,終止,
21346413,waiver,豁免,
21346414,alignment,並列；對準；校準；校直,
21346415,bypass,溝通的；旁路；旁通；繞流,
21346416,gel,凝膠；膠體,
21346417,volatility,揮發性；波動度,
21346418,branding,烙印；品牌化,
21346419,simplify,化簡,
21346420,vinyl,乙烯基,
21346421,rainfall,雨量；降雨量,
21346422,batman,勤務兵,
21346423,slash,光道；斜線；切縫,
21346424,arrests,拘留,
21346425,adapter,接頭,
21346426,shelves,排架,
21346427,sponsorship,贊助,
21346428,butterfly,蝶形；蝴蝶形,
21346429,fibre,纖維；織維,
21346430,sore,瘡,
21346431,conceive,想像；懷孕,
21346432,cab,艙；出租車；駕駛室,
21346433,mesh,網狀；網格；網目；篩目；網孔,
21346434,bluetooth,藍牙,
21346435,arch,拱；弓；拱起,
21346436,plaza,廣場,
21346437,immunity,免疫；免疫力；免疫性,
21346438,hover,懸浮,
21346439,motorist,駕駛人,
21346440,catalog,目錄；型錄,
21346441,conditioning,調節；調理；制約,
21346442,toddler,學步兒,
21346443,fireworks,煙火,
21346444,roast,焙燒,
21346445,contend,主張,
21346446,absent,失神的,
21346447,junction,連接；接合；交叉點；接合處；連接點,
21346448,dumb,啞；基本型,
21346449,stiff,僵硬的；勁性,
21346450,herbs,草藥,
21346451,bizarre,奇特性,
21346452,pumpkin,南瓜,
21346453,microphone,麥克風,
21346454,pasta,麵食,
21346455,misconduct,不良行為,
21346456,concession,讓步；讓與；礦區；特許權；土地的取得,
21346457,automobile,汽車；自動車,
21346458,curl,捲曲,
21346459,macro,巨集,
21346460,resilience,恢復；彈性；回彈；彈性能；回復力；回彈性,
21346461,liquor,酒；液；液體,
21346462,competent,堅強的；堅硬的,
21346463,in-house,室內；廠內,
21346464,airplane,飛機,
21346465,undertaking,擔保；任務執行,
21346466,dodge,加亮,
21346467,aboard,在船上,
21346468,tuck,接插,
21346469,torque,扭力；力矩；扭矩,
21346470,garment,衣服,
21346471,liquidity,流動性,
21346472,migrate,轉置；移行；徙動,
21346473,reconciliation,調解；調節；妥協；調和,
21346474,molecular,分子的,
21346475,villain,反派角色,
21346476,vector,載體；向量；媒介體,
21346477,pistol,手槍,
21346478,jaw,虎鉗,
21346479,breeze,微風；炭渣,
21346480,fines,細料；細土,
21346481,trunk,樹幹；幹線；軀幹,
21346482,litter,窩；擔架；枯枝落葉,
21346483,skull,頭顱；顱骨,
21346484,fusion,融合；熔化；核融合；熔解；融合爵士；熔合,
21346485,collar,箍；肉捲；頸圈；上下限,
21346486,enzyme,酵素；酶,
21346487,fracture,破壞；骨折；破裂；斷裂；裂痕；折斷；斷口,
21346488,ancestor,祖先,
21346489,spider,蜘蛛；腳架；十字軸；蛛蜘,
21346490,isle,島,
21346491,inherent,內在的；固有；天生的；固有的,
21346492,portions,部分,
21346493,bore,孔；高潮；內徑；段波,
21346494,silk,絲,
21346495,royalty,權利金；版稅,
21346496,disconnect,解聯,
21346497,pale,蒼白的,
21346498,robots,機器人,
21346499,yacht,遊艇,
21346500,flies,蠅類,
21346501,judging,鑑別,
21346502,sympathy,同情；移情,
21346503,similarity,相似性,
21346504,herd,羣,
21346505,correlation,相關；對比；關聯；相關性,
21346506,inaccuracy,不準確,
21346507,spectator,觀眾,
21346508,validate,驗證,
21346509,constraints,限制條件,
21346510,platinum,白金；鉑,
21346511,hands-on,動手做；手到,
21346512,bomber,轟炸機,
21346513,tow,拖曳；反流,
21346514,uncertainties,不確定性,
21346515,decision-making,決定；決策；做出決策,
21346516,mutation,突變；變種,
21346517,timber,木材,
21346518,velocity,速度,
21346519,auditor,旁聽生；稽核員；審計官；審計員；查帳員,
21346520,suppress,抑制,
21346521,dispose,處置,
21346522,vanilla,香草；香莢蘭,
21346523,homework,家庭作業,
21346524,stripe,條紋；條帶；條痕,
21346525,infinite,無限的；無限大,
21346526,tin,錫,
21346527,proximity,鄰近；近接；接近性；鄰近性；臨近性,
21346528,nurture,環境；養育,
21346529,occurrence,發生；事件；產狀,
21346530,bacon,醃肉,
21346531,roller,滾輪；滾浪；捲浪,
21346532,blake,馬口鐵；肩胛肉,
21346533,tub,礦車,
21346534,cholesterol,膽固醇,
21346535,cocaine,古柯鹼,
21346536,distraction,分心；擾亂,
21346537,acquisitions,採訪；收購,
21346538,scatter,散布；散佈；散射,
21346539,sunlight,日光；太陽光,
21346540,juvenile,青少年期的,
21346541,dye,色素；染色；染料,
21346542,salon,沙龍展,
21346543,rejection,拒絕；排斥；拋棄；退貨；拒收,
21346544,geography,地理學,
21346545,creditor,債權人,
21346546,grape,葡萄,
21346547,strawberry,草莓,
21346548,templates,模版,
21346549,eclipse,食；蝕；日蝕,
21346550,fishery,漁業；漁場,
21346551,seizure,發作；占用；癲癇發作；粘著,
21346552,coup,打擊,
21346553,penguin,企鵝,
21346554,terrace,坪；階段；平台；露台；階地,
21346555,umbrella,傘；雨傘,
21346556,hype,灌水；大放厥詞,
21346557,duplicate,重複；複製,
21346558,reservoir,庫；水庫；油槽；蓄水池；油箱；貯槽,
21346559,runway,跑道；河道；走道,
21346560,frontier,邊界；邊疆,
21346561,capsule,囊；膠囊；太空艙；蒴；蒴果,
21346562,hygiene,衛生；衛生學,
21346563,insulin,胰島素,
21346564,stint,目標量,
21346565,maturity,成熟度；成熟期；壯年期,
21346566,antenna,天線,
21346567,worm,蟲；蠕蟲,
21346568,multiply,乘,
21346569,playground,遊戲場,
21346570,deduction,演繹；扣除額；推演,
21346571,insure,保險；保證；投保,
21346572,stride,跨步,
21346573,promoter,促進劑；啟動子,
21346574,ordinance,法令,
21346575,locker,鎖櫃；鎖閉,
21346576,evacuate,抽空,
21346577,electron,電子,
21346578,bent,彎曲；曲架,
21346579,textbook,教科書,
21346580,socks,短襪,
21346581,backpack,背包,
21346582,verbal,口語；言語的,
21346583,expedition,探測,
21346584,restructuring,重組；重構,
21346585,cartridge,匣；彈殼,
21346586,nike,奈克,
21346587,ranch,牧場,
21346588,messenger,傳令員,
21346589,seeker,尋標器,
21346590,norms,常模,
21346591,sanctuary,避難所,
21346592,sophomore,二年級生,
21346593,ore,礦；礦石；礦砂,
21346594,demonstrations,展示,
21346595,instinct,本能,
21346596,cushion,墊；軟墊；墊子；襯墊,
21346597,slogan,標語,
21346598,scripts,腳本,
21346599,freight,貨運；運費,
21346600,telegraph,電報；電報機,
21346601,railroad,鐵路,
21346602,ditch,溝；水溝；溝渠,
21346603,developmental,發育的,
21346604,misuse,誤用,
21346605,implant,植入；植入物,
21346606,livestock,家畜,
21346607,bolster,承板,
21346608,pop-up,排泄,
21346609,textile,織物,
21346610,adolescent,青年期的,
21346611,authorization,核准；授權,
21346612,insane,心神喪失,
21346613,dementia,失智；失智症,
21346614,vacancy,空屋；空位,
21346615,spawn,繁衍,
21346616,whistle,哨,
21346617,optimism,樂觀,
21346618,membrane,膜；薄膜,
21346619,ego,自我,
21346620,vinegar,醋,
21346621,dice,晶粒；半導體晶片,
21346622,limb,肢；翼；邊緣；外緣；度盤,
21346623,magnet,磁鐵；磁石；磁體,
21346624,warmer,加溫器；保溫器,
21346625,queries,查詢,
21346626,feather,羽毛；羽化；飛邊；順槳,
21346627,invoke,引動,
21346628,loser,失敗者,
21346629,wardrobe,衣服；衣櫥,
21346630,degrade,降級,
21346631,commute,交換,
21346632,precede,前繼,
21346633,urine,尿；尿液；尿的,
21346634,harass,騷擾,
21346635,blowing,吹製；風選；自噴,
21346636,volcano,火山,
21346637,vat,槽；甕,
21346638,hatch,孵化；艙口,
21346639,minorities,少數群體,
21346640,activation,活動；啟動；活化；啟封；活化作用；資源活化,
21346641,illusion,幻覺；錯覺,
21346642,escort,護航,
