ID,英文名稱,中文名稱,圖片,中國大陸譯名,類別,更新日期
2914249,Knowledge stocks,知識存量,,知识存量,資訊管理組,2017-03-23
2914251,Knowledge supply chain,知識供應鏈,,知识供应链,資訊管理組,2017-03-23
2914252,Knowledge system,知識系統,,知识系统,資訊管理組,2017-03-23
2914253,Knowledge systems engineering,知識系統工程,,知识系统工程,資訊管理組,2017-03-23
2914254,Knowledge transfer,知識轉移,,知识转移,資訊管理組,2017-03-23
2914255,Knowledge transformation,知識轉化,,知识转化,資訊管理組,2017-03-23
2914256,Knowledge use,知識使用,,知识使用,資訊管理組,2017-03-23
2914258,Knowledge-based organization,知識型組織,,知识型组织,資訊管理組,2017-03-23
2914259,Knowledge-intensive service,知識密集型服務,,知识密集型服务,資訊管理組,2017-03-23
2914260,Know-what,事實知識,,事实知识,資訊管理組,2017-03-23
2914261,Know-who,人力知識,,人力知识,資訊管理組,2017-03-23
2914262,Know-why,原理知識,,原理知识,資訊管理組,2017-03-23
2914266,Law of literature citation,文獻引用規律,,文献引用规律,資訊管理組,2017-03-23
2914267,Legitimation,合法化,,合法化,資訊管理組,2017-03-23
2914268,Liberalization of Access to Archives,開放檔案,,开放档案,資訊管理組,2017-03-23
2914269,Library,圖書館,,图书馆,資訊管理組,2017-03-23
2914270,Library automation,圖書館自動化,,图书馆自动化,資訊管理組,2017-03-23
2914271,Library consortia,圖書館聯盟,,图书馆联盟,資訊管理組,2017-03-23
2914272,Library cooperation,圖書館合作,,图书馆合作,資訊管理組,2017-03-23
2914273,Library law,圖書館法,,图书馆法,資訊管理組,2017-03-23
2914274,Library reader,圖書館讀者,,图书馆读者,資訊管理組,2017-03-23
2914275,Library Reference Services,圖書館參考諮詢服務,,图书馆参考咨询服务,資訊管理組,2017-03-23
2914276,Library Research,圖書館研究,,图书馆研究,資訊管理組,2017-03-23
2914277,Library science,圖書館學,,图书馆学,資訊管理組,2017-03-23
2914278,Library Service,圖書館服務,,图书馆服务,資訊管理組,2017-03-23
2914279,Library user,圖書館用戶,,图书馆用户,資訊管理組,2017-03-23
2914280,Life-cycle approach,生命週期法,,生命周期法,資訊管理組,2017-03-23
2914281,Literature,文獻,,文献,資訊管理組,2017-03-23
2914282,Literature Analysis,文獻分析,,文献分析,資訊管理組,2017-03-23
2914283,Literature information,文獻資訊,,文献信息,資訊管理組,2017-03-23
2914284,Literature obsolescence,文獻老化,,文献老化,資訊管理組,2017-03-23
2914285,Literature resources,文獻資源,,文献资源,資訊管理組,2017-03-23
2914286,Local area network (LAN),區域網路,,,資訊管理組,2017-03-23
2914287,Logic model,邏輯模型,,逻辑模型,資訊管理組,2017-03-23
2914288,Lotka's law,洛特卡定律,,洛特卡定律,資訊管理組,2017-03-23
2914289,Machine language,機器語言,,,資訊管理組,2017-03-23
2914290,Machine learning,機器學習,,,資訊管理組,2017-03-23
2914291,Machine readable catalog Format,機讀目錄格式,,机读目录格式,資訊管理組,2017-03-23
2914292,Machine Translation,機器翻譯,,机器翻译,資訊管理組,2017-03-23
2914293,Machine-Readable Catalogue (MARC),機器可讀目錄,,机读目录,資訊管理組,2017-03-23
2914294,Macroscopic intelligence,大情報觀,,大情报观,資訊管理組,2017-03-23
2914295,Magnetic ink character recognition (MICR),磁性墨水文字辨識,,磁性墨水文字识别,資訊管理組,2017-03-23
2914296,Manageability,易管理性,,易管理性,資訊管理組,2017-03-23
2914297,Management information,管理資訊,,管理信息,資訊管理組,2017-03-23
2914299,Management system,管理系統,,管理系统,資訊管理組,2017-03-23
2914300,Management system analysis,管理系統分析,,管理系统分析,資訊管理組,2017-03-23
2914301,Management systems engineering,管理系統工程,,管理系统工程,資訊管理組,2017-03-23
2914303,Man-machine system,人機系統,,人机系统,資訊管理組,2017-03-23
2914304,Man-made system,人造系統,,人造系统,資訊管理組,2017-03-23
2914306,Market Governance,市場治理,,市场治理,資訊管理組,2017-03-23
2914308,Marketing information system,行銷資訊系統,,营销信息系统,資訊管理組,2017-03-23
2914311,Mathematical simulation,數學模擬,,数学模拟,資訊管理組,2017-03-23
2914312,M-commerce,行動商務,,移动商务,資訊管理組,2017-03-23
2914313,Measure,度量,,度量,資訊管理組,2017-03-23
2914314,Measurement Model,衡量模式,,衡量模式,資訊管理組,2017-03-23
2914315,Measurement of knowledge,知識度量,,知识度量,資訊管理組,2017-03-23
2914316,Media Richness Theory (RDT),媒體豐富性理論,,媒体丰富性理论,資訊管理組,2017-03-23
2914317,Mediating,傳遞性,,传递性,資訊管理組,2017-03-23
2914319,Megabyte (MB),百萬位元組,,兆字节,資訊管理組,2017-03-23
2914321,Metadata,中繼資料,,元数据,資訊管理組,2017-03-23
2914322,Method base,方法庫,,方法库,資訊管理組,2017-03-23
2914323,Method base management system,方法庫管理系統,,方法库管理系统,資訊管理組,2017-03-23
2914324,Method base system,方法庫系統,,方法库系统,資訊管理組,2017-03-23
2914325,Microcomputer,微電腦,,微型计算机,資訊管理組,2017-03-23
2914326,Microprocessor,微處理機,,微处理器,資訊管理組,2017-03-23
2914327,Microprogramming,微程式,,微程序,資訊管理組,2017-03-23
2914328,Microsecond,微秒,,微秒,資訊管理組,2017-03-23
2914329,Middleware,中介軟體,,中软件,資訊管理組,2017-03-23
2914330,Minicomputer,迷你電腦,,迷你电子计算器,資訊管理組,2017-03-23
2914331,Minimum redundancy,最少重複,,最小冗余度,資訊管理組,2017-03-23
2914332,Misreading Demands,誤解需求,,误解需求,資訊管理組,2017-03-23
2914333,Misreading Interdependence,誤解相依,,误解相依,資訊管理組,2017-03-23
2914334,Mixed Influence Model,混合影響模型,,混合影响模型,資訊管理組,2017-03-23
2914335,Mobile banking,行動銀行,,手机银行,資訊管理組,2017-03-23
2914336,Mobile commerce,行動商務,,移动商务,資訊管理組,2017-03-23
2914337,Modalities,模態,,模态,資訊管理組,2017-03-23
2914338,Model base,模式庫,,模型库,資訊管理組,2017-03-23
2914339,Model base management system,模式庫管理系統,,模型库管理系统,資訊管理組,2017-03-23
2914340,Model base system,模式庫系統,,模型库系统,資訊管理組,2017-03-23
2914341,Model generation,模型生成,,模型生成,資訊管理組,2017-03-23
2914342,Model group,模型群,,模型群,資訊管理組,2017-03-23
2914345,Modular approach,模組化方法,,模块化方法,資訊管理組,2017-03-23
2914346,Module,模組,,模块,資訊管理組,2017-03-23
2914347,Module independence,模組獨立,,模块独立,資訊管理組,2017-03-23
2914348,Monitoring Costs,監督成本,,监督成本,資訊管理組,2017-03-23
2914350,Motivation to Comply,依從動機,,依从动机,資訊管理組,2017-03-23
2914351,Multi-agent simulation,多代理模擬,,多代理仿真,資訊管理組,2017-03-23
2914352,Multidimensional analysis,多維分析,,多维分析,資訊管理組,2017-03-23
2914353,Multidimensional data model,多維資料模型,,多维数据模型,資訊管理組,2017-03-23
2914354,Multidimensionality,多維性,,多维性,資訊管理組,2017-03-23
2914355,Multi-level description,多層次著錄,,多层次著录,資訊管理組,2017-03-23
2914356,Multiple Cues,多重線索,,多重线索,資訊管理組,2017-03-23
2914357,Multiprogramming,多程式作業,,多元程序,資訊管理組,2017-03-23
2914358,Multipurpose internet mail extensions (MIME),多用途網路郵件擴充協定,,多用途互联网邮件扩充协议,資訊管理組,2017-03-23
2914359,Multitasking,多工作業,,多任务,資訊管理組,2017-03-23
2914360,Multithreading,多執行緒作業,,,資訊管理組,2017-03-23
2914361,National information infrastructure,國家資訊基礎結構,,国家信息基础结构,資訊管理組,2017-03-23
2914362,National information system,國家情報系統,,国家情报系统,資訊管理組,2017-03-23
2914363,Natural system,自然系統,,自然系统,資訊管理組,2017-03-23
2914364,Naturalistic Research,自然研究派,,自然研究派,資訊管理組,2017-03-23
2914365,Necessary Conditions,必要條件,,必要条件,資訊管理組,2017-03-23
2914366,Negotiation support system,談判支援系統,,谈判支持系统,資訊管理組,2017-03-23
2914367,Netcasting,網上廣播,,网上现场直播服务,資訊管理組,2017-03-23
2914368,Network access provider (NAP),上網服務提供者,,上线服务提供商,資訊管理組,2017-03-23
2914369,Network accounting,網路會計,,网络会计,資訊管理組,2017-03-23
2914370,Network data model,網路資料模式,,网络数据模型,資訊管理組,2017-03-23
2914371,Network database,網狀資料庫,,网状数据库,資訊管理組,2017-03-23
2914372,Network Externalities,網路外部性,,网络外部性,資訊管理組,2017-03-23
2914373,Network library,網路圖書館,,网络图书馆,資訊管理組,2017-03-23
2914374,Network model,網狀模型,,网状模型,資訊管理組,2017-03-23
2914375,Network operating system (NOS),網路作業系統,,网络操作系统,資訊管理組,2017-03-23
2914376,Network security,網路安全,,网络安全,資訊管理組,2017-03-23
2914378,Non-compensation,無補償性,,无补偿性,資訊管理組,2017-03-23
2914379,Non-repudiation,不可否認性,,不可否认性,資訊管理組,2017-03-23
2914380,Non-Substitution,不可替代性,,不可替代性,資訊管理組,2017-03-23
2914381,Non-volatile,不變動性,,不变动性,資訊管理組,2017-03-23
2914382,Norm,規範,,规范,資訊管理組,2017-03-23
2914383,Normalization,正規化,,规范化,資訊管理組,2017-03-23
2914384,Normative Belief,規範信念,,规范信念,資訊管理組,2017-03-23
2914385,Normative Elements,規範性要素,,规范性要素,資訊管理組,2017-03-23
2914386,Normative Theory,規範性理論,,规范性理论,資訊管理組,2017-03-23
2914387,Object,物件,,对象,資訊管理組,2017-03-23
2914388,Object diagram,物件圖,,对象图,資訊管理組,2017-03-23
2914389,Object-oriented analysis (OOA),物件導向分析,,面向对象分析,資訊管理組,2017-03-23
2914390,Object-oriented design,物件導向設計,,面向对象设计,資訊管理組,2017-03-23
2914391,Object-Oriented Method,物件導向方法,,面向对象方法,資訊管理組,2017-03-23
2914392,Observables,可觀察的性質,,可观察的性质,資訊管理組,2017-03-23
2914393,Obsolescence of literature,文獻過時,,文献老化,資訊管理組,2017-03-23
2914394,Office automation system (OAS),辦公室自動化系統,,办公自动化系统,資訊管理組,2017-03-23
2914395,Offshore outsourcing,跨國委外,,,資訊管理組,2017-03-23
2914396,Offsite backup,異地備份,,,資訊管理組,2017-03-23
2914397,On-Demand Computing (ODC),隨選運算,,,資訊管理組,2017-03-23
2914399,Online analytical processing {=OLAP},線上分析處理,,在线分析处理,資訊管理組,2020-03-25
2914400,Online auction,網上拍賣,,网上拍卖,資訊管理組,2017-03-23
2914402,Online payment,網上支付,,网上支付,資訊管理組,2017-03-23
2914403,Online to offline (O2O),虛實整合,,,資訊管理組,2017-03-23
2914404,Online trading,網上交易,,网上交易,資訊管理組,2017-03-23
2914405,Online transaction processing {=OLTP},線上交易處理,,在线交易处理,資訊管理組,2020-03-25
2914406,Ontology,本體,,本体,資訊管理組,2017-03-23
2914407,Open access,開放存取,,开放存取,資訊管理組,2017-03-23
2914409,Open systems interconnect {=OSI},開放性系統連接,,开放系统互联,資訊管理組,2020-04-09
2914410,Openness,開放性,,开放性,資訊管理組,2017-03-23
2914411,Operating decision -making,作業決策,,作业决策,資訊管理組,2017-03-23
2914412,Operating system,作業系統,,操作系统,資訊管理組,2017-03-23
2914413,Operational information,作業資訊,,作业信息,資訊管理組,2017-03-23
2914414,Operational-level systems,作業層次系統,,,資訊管理組,2017-03-23
2914416,Optical character recognition (OCR),光學字元辨識,,光学字符识别,資訊管理組,2017-03-23
2914417,"Organization system, tissue system",組織系統,,组织系统,資訊管理組,2017-03-23
2914418,Organizational Capacity,組織能力,,组织能力,資訊管理組,2017-03-23
2914419,Organizational e-commerce,組織電子商務,,组织电子商务,資訊管理組,2017-03-23
2914420,Organizational knowledge,組織知識,,组织知识,資訊管理組,2017-03-23
2914421,Organizational knowledge management,組織知識管理,,组织知识管理,資訊管理組,2017-03-23
2914423,Original cataloging,原始編目,,原始编目,資訊管理組,2017-03-23
2914424,Originating Ba,起源場,,起源场,資訊管理組,2017-03-23
2914426,Output design,輸出設計,,输出设计,資訊管理組,2017-03-23
2914428,Package diagram,套件圖,,包图,資訊管理組,2017-03-23
2914429,Packet switching,分封交換,,,資訊管理組,2017-03-23
2914430,Page view,網頁讀取量,,,資訊管理組,2017-03-23
2914431,Parallel processing,平行處理,,,資訊管理組,2017-03-23
2914432,Partial cybermarketing,局部網路行銷,,,資訊管理組,2017-03-23
2914433,Pascal,巴斯卡語言,,,資訊管理組,2017-03-23
2914434,Payment risk,支付風險,,支付风险,資訊管理組,2017-03-23
2914435,Payment security,支付安全,,支付安全,資訊管理組,2017-03-23
2914436,Peer Influence,同儕影響,,同侪影响,資訊管理組,2017-03-23
2914437,Peer-to-peer,點對點,,,資訊管理組,2017-03-23
2914438,Perceived Behavior Control,知覺行為控制,,知觉行为控制,資訊管理組,2017-03-23
2914439,Perceived Ease of Use,知覺易用性,,知觉易用性,資訊管理組,2017-03-23
2914440,Perceived Playfulness,知覺愉悅性,,知觉愉悦性,資訊管理組,2017-03-23
2914441,Perceived Usefulness,知覺有用性,,知觉有用性,資訊管理組,2017-03-23
