ID,英文名稱,中文名稱,圖片,組別,審定日期,更新日期
19443802,bioclimate  zonation,生物氣候分區,,建築_環控,,2022-07-15
19443803,bioclimatic chart,生物氣候圖,,建築_環控,,2022-07-15
19443804,bioconcentration,生物濃縮,,環工組,,2022-07-15
19443805,bioconcentration factor,生物濃縮因子,,環工組,,2022-07-15
19443806,biodegradability,生物降解性；生物分解性,,,,2022-07-15
19443807,biodegradation,生物分解,,環工組,,2022-07-15
19443808,biodetoxification,生物解毒,,環工組,,2022-07-15
19443809,bioelectrical signal,生物電訊,,環工組,,2022-07-15
19443810,biofilm,生物膜,,環工組,,2022-07-15
19443811,biofilter,生物濾床,,環工組,,2022-07-15
19443812,biogas,生質氣體,,環工組,,2022-07-15
19443813,biogeochemical cycle,生物地質化學循環,,環工組,,2022-07-15
19443814,biohazard,生物危害,,環工組,,2022-07-15
19443815,biohydrology,生物水文學,,,,2022-07-15
19443816,bioindicator,生物指標,,環工組,,2022-07-15
19443817,biological active floc,生物活性膠羽,,環工組,,2022-07-15
19443818,biological contactors,生物接觸器,,環工組,,2022-07-15
19443819,biological denitrification,生物脫氮,,環工組,,2022-07-15
19443820,biological disaster,生物災害,,都計組,,2022-07-15
19443821,biological effect,生物效應,,環工組,,2022-07-15
19443822,biological filter,生物濾床,,環工組,,2022-07-15
19443823,biological filtration,生物過濾,,,,2022-07-15
19443824,biological fluidized bed,生物流動床；生物流體化床,,環工組,,2022-07-15
19443825,biological half-life,生物半衰期,,環工組,,2022-07-15
19443826,biological hazard,生物危害,,環工組,,2022-07-15
19443827,biological index,生物指標,,,,2022-07-15
19443828,biological indicator,生物指標,,環工組,,2022-07-15
19443829,biological oxidation,生物氧化作用,,環工組,,2022-07-15
19443830,biological process,生物程序,,環工組,,2022-07-15
19443831,biological purification,生物淨化,,,,2022-07-15
19443832,biological second generation pesticide,生物性第二代農藥,,環工組,,2022-07-15
19443833,biological shielding,生化屏蔽,,,,2022-07-15
19443834,biological slime,生物黏膜,,環工組,,2022-07-15
19443835,biological treatment,生物處理,,環工組,,2022-07-15
19443836,biological wastewater treatment,廢水生物處理,,,,2022-07-15
19443837,biologically active floc,活性生物膠羽,,,,2022-07-15
19443838,bioluminescence,生物螢光,,環工組,,2022-07-15
19443839,biomagnification,生物放大作用,,環工組,,2022-07-15
19443840,biomass,生物質[量],,環工組,,2022-07-15
19443841,biomass conversion efficiency,生物質[量]轉換效率,,環工組,,2022-07-15
19443842,biomass energy,生質能源,,環工組,,2022-07-15
19443844,biome,生物群系,,環工組,,2022-07-15
19443845,biomethanation,生物性甲烷化[作用],,環工組,,2022-07-15
19443846,biomimicry,仿生,,建築_環控,,2022-07-15
19443847,biomonitoring,生物監測,,環工組,,2022-07-15
19443848,bionics of living space,仿生的生活空間,,建築_環控,,2022-07-15
19443849,bionics of minimal way,仿生的最捷路徑,,建築_環控,,2022-07-15
19443850,biopesticide,生物性殺蟲劑,,環工組,,2022-07-15
19443851,biophysical vulnerability,生物物理脆弱性；生物物理脆弱度,,都計組,,2022-07-15
19443852,biorefractory compounds,生物難分解化合物,,環工組,,2022-07-15
19443853,biosensor,生物感測器,,環工組,,2022-07-15
19443854,biosorption,生物吸附,,,,2022-07-15
19443855,biosorption process,生物吸附程序,,,,2022-07-15
19443856,biosphere,生物圈,,建築_環控,,2022-07-15
19443857,biosphere reserve,生物圈保留區,,建築_環控,,2022-07-15
19443858,bio-structure,生物結構,,建築_環控,,2022-07-15
19443859,biota,生物相；生物群,,,,2022-07-15
19443860,biotechnology,生物技術,,環工組,,2022-07-15
19443861,biotic environment,生物環境,,環工組,,2022-07-15
19443862,biotic factor,生物因子,,環工組,,2022-07-15
19443863,biotic potential,生物潛勢,,環工組,,2022-07-15
19443864,biotransformation,生物轉換,,環工組,,2022-07-15
19443865,bioturbation,生物擾動,,環工組,,2022-07-15
19443866,biotype,生物型,,環工組,,2022-07-15
19443867,biphenyl,聯苯,,環工組,,2022-07-15
19443868,bird nest sanctuary platform,鳥類築巢平台{生態工法},,營管組,,2022-07-15
19443869,bird shock test,鳥類撞擊試驗,,材料_FRP,,2022-07-15
19443870,birth control,生育控制,,環工組,,2022-07-15
19443871,birth defect,先天缺陷,,環工組,,2022-07-15
19443872,birth rate,出生率,,,,2022-07-15
19443873,bisphenol,雙酚,,材料_FRP,,2022-07-15
19443874,bisphenol resin,雙酚系樹脂,,材料_FRP,,2022-07-15
19443875,bisphenol type resin,雙酚系樹脂,,材料_FRP,,2022-07-15
19443876,bisulfate,硫酸氫鹽,,環工組,,2022-07-15
19443877,bisulfite,亞硫酸氫鹽,,環工組,,2022-07-15
19443878,bisulphate,硫酸氫鹽,,環工組,,2022-07-15
19443879,bisulphite,亞硫酸氫鹽,,環工組,,2022-07-15
19443880,bit gauge,鑽頭量規,,,,2022-07-15
19443881,bitt head,纜柱頭,,,,2022-07-15
19443882,bitumen,瀝青；瀝青膠結料,,,,2022-07-15
19443883,bituminised paper,油毛紙,,,,2022-07-15
19443884,bituminization,瀝青化,,環工組,,2022-07-15
19443885,bituminized-fiber drain and sewer pipe,纖維質瀝青排水管,,,,2022-07-15
19443886,bituminous cement,瀝青膠泥,,,,2022-07-15
19443887,bituminous distributor,瀝青撒布機,,,,2022-07-15
19443888,bituminous emulsion,乳化瀝青,,,,2022-07-15
19443889,bituminous felt,油毛氈,,,,2022-07-15
19443890,bituminous material,瀝青材料,,,,2022-07-15
19443891,bituminous pavement,瀝青鋪面,,營管組,,2022-07-15
19443892,bituminous stabilization,瀝青穩定處理,,,,2022-07-15
19443893,bituminous tanker,瀝青罐車,,,,2022-07-15
19443894,bituminous waterproofing membrane,瀝青防水膜,,營管組,,2022-07-15
19443895,bivariate distribution,二元分布,,測量組,,2022-07-15
19443896,black base,瀝青底層,,,,2022-07-15
19443897,black body,黑體,,建築_環控,,2022-07-15
19443898,black buoy,黑浮標,,,,2022-07-15
19443899,black liquor,黑液,,環工組,,2022-07-15
19443900,blackbody radiation,黑體輻射,,測量組,,2022-07-15
19443901,blackbody surface radiation,黑體表面輻射,,測量組,,2022-07-15
19443902,blackfoot disease,烏腳病,,環工組,,2022-07-15
19443903,blackout light,防空燈,,,,2022-07-15
19443904,blade of grader,平土機括刀,,,,2022-07-15
19443905,Blaine air permeability apparatus,布蘭氏氣透儀,,,,2022-07-15
19443906,Blaine apparatus,布蘭氏氣透儀,,,,2022-07-15
19443907,Blaine fineness,布蘭氏水泥細度{比表面積},,,,2022-07-15
19443908,Blaine test,布蘭氏氣透儀試驗,,,,2022-07-15
19443909,blank analysis,空白分析,,環工組,,2022-07-15
19443910,blanket,毛毯；毛氈；護毯{水利},,材料_FRP,,2022-07-15
19443911,blanketing,覆被,,,,2022-07-15
19443912,blast furnace slag,高爐爐碴,,,,2022-07-15
19443913,blast pad,噴氣防護坪,,,,2022-07-15
19443914,blast prevention facility,防爆設施,,營管組,,2022-07-15
19443915,blast vibration,開炸振動,,,,2022-07-15
19443916,blast-furnace cement,高爐水泥,,,,2022-07-15
19443917,blast-furnace slag,高爐爐碴,,,,2022-07-15
19443918,blast-hole drill,爆孔鑽,,,,2022-07-15
19443919,blasting,爆破；開炸,,,,2022-07-15
19443920,blasting fuse,爆破保險絲；開炸保險絲,,,,2022-07-15
19443921,blasting gelatin,膠質炸藥,,,,2022-07-15
19443922,blasting machine,起爆器,,,,2022-07-15
19443923,blasting sand,噴砂,,,,2022-07-15
19443924,bleach,漂白[劑],,環工組,,2022-07-15
19443925,bleaching agent,漂白劑,,環工組,,2022-07-15
19443926,bleaching powder,漂白粉,,,,2022-07-15
19443927,bleed,泌水,,,,2022-07-15
19443928,bleeder well,洩壓井,,,,2022-07-15
19443929,bleeding,泌水{水泥混凝土}；泛油{瀝青混凝土},,,,2022-07-15
19443930,bleeding capacity,泌水體積比{水泥混凝土},,,,2022-07-15
19443931,bleeding rate,泌水速率{水泥混凝土},,,,2022-07-15
19443932,bleedout,滲出,,材料_FRP,,2022-07-15
19443933,blemish,表面缺陷,,,,2022-07-15
19443934,blended brake,混合煞車,,,,2022-07-15
19443935,blended cement,混合水泥,,,,2022-07-15
19443936,blended hydraulic cement,混合水硬性水泥,,,,2022-07-15
19443937,blight,枯萎病,,,,2022-07-15
19443938,blind drain,暗溝；盲溝,,,,2022-07-15
19443939,blind harbor,盲港,,,,2022-07-15
19443940,blinding,混凝土墊層；篩網堵塞,,,,2022-07-15
19443941,blinding of strainer,濾管堵塞,,,,2022-07-15
19443942,blinker,閃光信號,,,,2022-07-15
19443943,blister,起泡,,材料_FRP,,2022-07-15
19443944,blistering,新拌混凝土表層隆起；起泡,,,,2022-07-15
19443945,blizzard,暴風雪,,,,2022-07-15
19443946,bloated,膨脹,,,,2022-07-15
19443947,block,閉塞區間｛鐵路｝；圖塊{CAD}；街廓,,,,2022-07-15
19443948,block adjustment,區域平差,,測量組,,2022-07-15
19443949,block applied method,閉塞代用法,,,,2022-07-15
19443950,block beam,預鑄節塊組合梁,,,,2022-07-15
19443951,block hole,石塊炸孔,,,,2022-07-15
19443952,block movement,塊體運動,,,,2022-07-15
19443953,block pavement,塊料路面,,,,2022-07-15
19443954,block signal,閉塞號誌,,,,2022-07-15
19443955,block speed,站間飛航速率,,,,2022-07-15
19443956,block time,站間飛航時間,,,,2022-07-15
19443957,block work,砌作工作；砌作工程；阻塞工法,,,,2022-07-15
19443958,blockade,封鎖；阻塞,,,,2022-07-15
19443959,blockade ship,封鎖船,,,,2022-07-15
19443960,blockade zone,封鎖區,,,,2022-07-15
19443961,blocking,閉塞；阻塞,,,,2022-07-15
19443962,blockout,預留孔,,,,2022-07-15
19443963,blow back,逆吹,,環工組,,2022-07-15
19443964,blow form,襯砌模架{隧道},,,,2022-07-15
19443965,blow moulding,模吹法,,材料_FRP,,2022-07-15
19443966,blowby,漏氣；漏液,,環工組,,2022-07-15
19443967,blow-by,漏氣；漏液,,環工組,,2022-07-15
19443968,blowhole,排氣孔,,,,2022-07-15
19443969,blowing agent,發泡劑,,材料_FRP,,2022-07-15
19443970,blowing ventilation,鼓風換氣；吹風換氣,,,,2022-07-15
19443971,blown bitumen,吹製瀝青,,,,2022-07-15
19443972,blown sand,飛砂,,,,2022-07-15
19443973,blowpipe,吹管；噴槍；銲槍,,綱結構名詞-銲接與AISC,,2022-07-15
19443974,blowup,隆起{混凝土版接合處熱膨脹引起},,,,2022-07-15
19443975,blow-up,鼓脹,,,,2022-07-15
19443976,blue baby syndrome,藍嬰症,,環工組,,2022-07-15
19443977,blue green algae,藍綠藻,,環工組,,2022-07-15
19443978,blue mud,青泥,,環工組,,2022-07-15
19443979,blue peter,開船旗,,,,2022-07-15
19443980,bluff,懸崖,,,,2022-07-15
19443981,blunder,粗差；大錯,,測量組,,2022-07-15
19443982,blunder detection,粗差偵測,,測量組,,2022-07-15
19443983,board accessory,板配件,,營管組,,2022-07-15
19443984,board assembly,板組裝,,營管組,,2022-07-15
19443985,board butt joint,噴凝土施工縫,,,,2022-07-15
19443986,board feet,板呎,,,,2022-07-15
19443987,board fireproofing,防火板,,營管組,,2022-07-15
19443988,boarding house,旅舍；寄宿舍,,,,2022-07-15
19443989,BOD loading,生化需氧量負荷,,,,2022-07-15
19443990,BOD5,五天生化需氧量,,環工組,,2022-07-15
19443991,body force,物體力,,,,2022-07-15
19443992,body hatch,人員艙口,,,,2022-07-15
19443993,body tide,固體潮；地潮,,測量組,,2022-07-15
19443994,bogie,轉向架,,,,2022-07-15
19443995,bogie frame,轉向架框,,,,2022-07-15
19443996,bogie pivot,轉向架中心盤,,,,2022-07-15
19443997,bogie turntable,轉向架轉盤,,,,2022-07-15
19443998,boglime lake marl,沼澤淤泥,,,,2022-07-15
19443999,Bohr effect,波耳效應,,環工組,,2022-07-15
19444000,boiled oil,熟油,,,,2022-07-15
19444001,boiler scale,鍋[爐水]垢,,環工組,,2022-07-15
19444002,boiling,沸騰,,,,2022-07-15
19444003,boiling bed,沸騰床,,環工組,,2022-07-15
19444004,boiling in soil,土壤沸動,,,,2022-07-15
19444005,boiling point,沸點,,環工組,,2022-07-15
19444006,boiling test,煮沸試驗,,材料_FRP,,2022-07-15
19444007,boiling water reactor,蒸汽反應器,,,,2022-07-15
19444008,bollard,繫船柱,,,,2022-07-15
19444009,bollard cleat,繫柱,,,,2022-07-15
19444010,bollard pull,繫柱拉力,,,,2022-07-15
19444012,bolt,螺栓,,,,2022-07-15
19444013,bolt fastening,螺栓接合,,營管組,,2022-07-15
19444014,bolt sleeve,螺桿套管；螺栓套管,,,,2022-07-15
19444015,bolted joint,螺栓接合；螺栓接頭,,,,2022-07-15
19444016,Boltzmann's constant,波茲曼常數,,環工組,,2022-07-15
19444017,bond,握裹,,,,2022-07-15
19444018,bond area,握裹面積；黏結面積,,,,2022-07-15
19444019,bond breaker,防握裹物質；防黏結物質,,,,2022-07-15
19444020,bond crack,握裹裂紋；握裹裂縫,,,,2022-07-15
19444021,bond length,握裹長度,,,,2022-07-15
19444022,bond plaster,粗胚砂漿,,,,2022-07-15
19444023,bond prevention,防黏結,,,,2022-07-15
19444024,bond splitting,握裹劈裂,,,,2022-07-15
19444025,bond strength,握裹強度,,,,2022-07-15
19444026,bond stress,握裹應力；黏著應力；黏結應力,,,,2022-07-15
19444027,bonded beam,膠結梁,,,,2022-07-15
19444028,bonded concrete overlay,黏結混凝土加鋪,,,,2022-07-15
19444029,bonded hollow-wall masonry,內外連結中空圬工牆,,,,2022-07-15
19444030,bonded joint,黏結接頭；黏結接合處,,材料_FRP,,2022-07-15
19444031,bonded member,握裹構材；握裹構件；握裹構材{預力}；握裹構件{預力},,,,2022-07-15
19444032,bonded plywood,膠合夾板,,,,2022-07-15
19444033,bonded post-tensioning,握裹後拉預力,,,,2022-07-15
19444034,bonded prestressed reinforcement,握裹預力鋼筋,,,,2022-07-15
19444035,bonded tendon,黏裹鋼腱；握裹鋼腱,,,,2022-07-15
19444036,bonder,砌合塊{磚石},,,,2022-07-15
19444037,bonding,握裹；黏結,,材料_FRP,,2022-07-15
19444038,bonding agent,黏結劑,,,,2022-07-15
19444039,bonding capacity,信用額度,,營管組,,2022-07-15
19444040,bonding company,保證金機構,,營管組,,2022-07-15
19444041,bonding layer,[新舊混凝土]砂漿接合層,,,,2022-07-15
19444042,bonds,保證金,,營管組,,2022-07-15
19444043,bone glue,骨膠,,,,2022-07-15
19444044,bonus,獎金,,營管組,,2022-07-15
19444045,bonus-penalty clause,獎懲條款,,營管組,,2022-07-15
19444046,booster pump,增壓泵,,環工組,,2022-07-15
19444047,booster pump station,加壓站,,,,2022-07-15
19444048,border irrigation,畦灌,,,,2022-07-15
19444049,border line,圖廓線｛製圖｝,,,,2022-07-15
19444050,border pen,粗線筆,,,,2022-07-15
19444051,border spring,邊界泉,,,,2022-07-15
19444052,border-line marking,路面邊線,,,,2022-07-15
19444053,boreal,北方帶,,環工組,,2022-07-15
19444054,bored pile,鑽掘樁,,,,2022-07-15
19444055,bored tunnel,鑽掘隧道,,,,2022-07-15
19444056,bored tunneling method,鑽掘隧道工法,,,,2022-07-15
19444057,borehole sample,鑽孔樣品；鑽孔樣本,,,,2022-07-15
19444058,borehole surveying,鑽孔測量,,,,2022-07-15
19444059,boresight calibration,軸角率定,,測量組,,2022-07-15
19444060,boric acid,硼酸,,環工組,,2022-07-15
19444061,boring,鑽心；鑽掘；鑽探,,,,2022-07-15
19444062,boring and jacking conduits,鑽掘推進導管,,營管組,,2022-07-15
19444063,boring rig,鑽孔架；鑽機架,,,,2022-07-15
19444064,boring rod,鑽桿,,,,2022-07-15
19444065,boring ship,鑽探船,,,,2022-07-15
19444066,boring test and sampling,鑽探取樣；鑽採,,營管組,,2022-07-15
19444067,boron fiber,硼纖維,,材料_FRP,,2022-07-15
19444068,boron frits,硼玻璃融塊,,,,2022-07-15
19444069,boron-loaded concrete,含硼高密度混凝土,,,,2022-07-15
19444070,borosilicate glass,硼矽酸玻璃,,環工組,,2022-07-15
19444071,borrow material,借方,,營管組,,2022-07-15
19444072,borrow material for dam filling,壩體填方借土料,,營管組,,2022-07-15
19444073,borrow pit,借土區；借土坑,,,,2022-07-15
19444074,borrow pit method,借坑法,,測量組,,2022-07-15
19444075,borrowing area,借土場,,,,2022-07-15
19444076,bossed ashlar,琢石作法,,,,2022-07-15
19444077,botanic garden,植物園,,都計組,,2022-07-15
19444078,botanical garden,植物園,,,,2022-07-15
19444079,bothros,冥府祀穴{古希臘},,,,2022-07-15
19444080,botnet,僵屍網路,,,,2022-07-15
19444081,bottle silt sampler,瓶式粉土採樣器；瓶式淤泥採樣器,,,,2022-07-15
19444082,bottleneck road,瓶頸路段,,,,2022-07-15
19444083,bottle-shaped strut,瓶狀壓桿,,,,2022-07-15
19444084,bottom ash,底渣；底灰,,環工組,,2022-07-15
19444085,bottom chord,下弦桿,,,,2022-07-15
19444086,bottom cut,底拔炸除,,,,2022-07-15
19444087,bottom door,船底卸泥門,,,,2022-07-15
19444088,bottom dump truck,底卸車,,,,2022-07-15
19444089,bottom dump wagon,底卸車,,,,2022-07-15
19444090,bottom emptying gallery,底部排放通道,,,,2022-07-15
19444091,bottom ice,底冰,,,,2022-07-15
19444092,bottom material,底料,,,,2022-07-15
19444093,bottom outlet pipe,底部洩水管,,,,2022-07-15
19444094,bottom plough,底犁,,,,2022-07-15
19444095,bottom surge water level,底部湧浪水位,,,,2022-07-15
19444096,bottom-bottom pile,瘤根椿,,,,2022-07-15
19444097,bottoming,石塊鋪底,,,,2022-07-15
19444098,bottom-up construction method,順打工法,,,,2022-07-15
19444099,bottom-up estimating,由下而上估算,,營管組,,2022-07-15
19444100,botulism,肉毒桿菌中毒,,環工組,,2022-07-15
19444101,boulder blasting,巨石爆破,,,,2022-07-15
19444102,boulder well,石井,,環工組,,2022-07-15
19444103,boulevard,林蔭大道,,都計組,,2022-07-15
