ID,英文名稱,中文名稱,圖片,界,門,綱,目,科,屬,種,資料來源,更新日期
3599423,Trabala vishnou guttata,青枯葉蛾,,Animalia動物界,Arthropoda節肢動物門,Insecta昆蟲綱,Lepidoptera鱗翅目,Lasiocampidae枯葉蛾科,Trabala,vishnou,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3599424,Culex (Culex) vishnui,環蚊家蚊,,Animalia動物界,Arthropoda節肢動物門,Insecta昆蟲綱,Diptera雙翅目,Culicidae蚊科,Culex (Culex)家蚊屬(家蚊亞屬),vishnui,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3599425,Thraustochytrium visurgense,威瑟吾肯氏破囊壺菌,,Chromista原藻界,Labyrinthulomycota網黏菌門,Labyrinthulomycetes網粘菌綱,Thraustochytriales破囊壺菌目,Thraustochytriaceae破囊壺菌科,Thraustochytrium破囊壺菌屬,visurgense,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3599426,Ulkenia visurgensis,威瑟氏吾肯氏壺菌,,Chromista原藻界,Labyrinthulomycota網黏菌門,Labyrinthulomycetes網粘菌綱,Thraustochytriales破囊壺菌目,Thraustochytriaceae破囊壺菌科,Ulkenia吾肯氏壺菌屬,visurgensis,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3599427,Lindernia vitacea,擬泥花草,,Plantae植物界,Tracheophyta維管束植物門,Magnoliopsida木蘭綱,Lamiales唇形目,Linderniaceae母草科,Lindernia母草屬,vitacea,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3599428,Phytomyza vitalbae,活潑植潛蠅;鐵線蓮植潛蠅,,Animalia動物界,Arthropoda節肢動物門,Insecta昆蟲綱,Diptera雙翅目,Agromyzidae潛蠅科,Phytomyza植潛蠅屬,vitalbae,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3599429,Acalolepta vitalisi,金絲絨毛天牛;池田氏絨毛天牛,,Animalia動物界,Arthropoda節肢動物門,Insecta昆蟲綱,Coleoptera鞘翅目,Cerambycidae天牛科,Acalolepta絨毛天牛屬,vitalisi,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3599430,Lucidina vitalisi,南華鋸角螢,,Animalia動物界,Arthropoda節肢動物門,Insecta昆蟲綱,Coleoptera鞘翅目,Lampyridae螢科,Lucidina鋸角螢屬,vitalisi,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3599431,Bolbitius vitellinus,卵黃糞_傘,,Fungi真菌界,Basidiomycota擔子菌門,Basidiomycetes擔子菌綱,Agaricales傘菌目,Psathyrellaceae小脆柄菇科,Bolbitius糞傘屬,vitellinus,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3599432,Cypraea vitellus,白星寶螺,,Animalia動物界,Mollusca軟體動物門,Gastropoda腹足綱,Mesogastropoda中腹足目,Cypraeidae寶螺科,Cypraea寶螺屬,vitellus,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3599433,Natica vitellus,腰帶玉螺,,Animalia動物界,Mollusca軟體動物門,Gastropoda腹足綱,Heteropoda異足目,Naticidae玉螺科,Natica玉螺屬,vitellus,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3599434,Andaspis viticis,黃荊安蠣盾介殼蟲,,Animalia動物界,Arthropoda節肢動物門,Insecta昆蟲綱,Hemiptera半翅目,Diaspididae盾介殼蟲科,Andaspis安蠣盾介殼蟲屬,viticis,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3599435,Exosporium viticis,埔姜外孢菌,,Fungi真菌界,Ascomycota子囊菌門,Ascomycetes子囊菌綱,,,Exosporium外孢菌屬,viticis,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3599436,Ramularia viticis,牡荊柱隔孢菌,,Fungi真菌界,Ascomycota子囊菌門,Dothideomycetes座囊菌綱,Mycosphaerellales球腔菌目,Mycosphaerellaceae球腔菌科,Ramularia柱隔孢菌屬,viticis,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3599437,Greenidea (Paragreenidea) viticola,葡萄毛管蚜,,Animalia動物界,Arthropoda節肢動物門,Insecta昆蟲綱,Hemiptera半翅目,Greenideidae毛管蚜科,Greenidea (Paragreenidea)毛管蚜屬,viticola,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3599438,Liriomyza viticola,黃荊斑潛蠅;牡荊斑潛蠅,,Animalia動物界,Arthropoda節肢動物門,Insecta昆蟲綱,Diptera雙翅目,Agromyzidae潛蠅科,Liriomyza斑潛蠅屬,viticola,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3599439,Marssonina viticola,葡萄生盤二孢黴,,Fungi真菌界,Ascomycota子囊菌門,Leotiomycetes錘舌菌綱,Helotiales柔膜菌目,Dermateaceae皮盤菌科,Marssonina,viticola,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3599440,Phanerochaete viticola,藤生顯絲菌,,Fungi真菌界,Basidiomycota擔子菌門,Basidiomycetes擔子菌綱,Polyporales多孔菌目,,Phanerochaete,viticola,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3599441,Plasmopara viticola,葡萄生單軸黴,,Chromista原藻界,Oomycota卵菌門,Oomycetes卵菌綱,Peronosporales霜霉目,Peronosporaceae霜霉科,Plasmopara單軸黴屬,viticola,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3599442,Sphaceloma viticola,葡萄生痂圓孢菌,,Fungi真菌界,Ascomycota子囊菌門,Ascomycetes子囊菌綱,Myriangiales多腔菌目,Elsinoaceae痂囊腔菌科,Sphaceloma痂圓孢菌屬,viticola,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3599443,Leptodontium viticulosoides subdenticulatum,亞齒緣薄齒苔,,Plantae植物界,Bryophyta苔類植物門,Bryopsida苔綱,Pottiales叢苔目,Pottiaceae叢苔科,Leptodontium薄齒苔屬,viticulosoides,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3599444,Leptodontium viticulosoides,薄齒苔,,Plantae植物界,Bryophyta苔類植物門,Bryopsida苔綱,Pottiales叢苔目,Pottiaceae叢苔科,Leptodontium薄齒苔屬,viticulosoides,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3599445,Anomodon viticulosus,牛舌苔,,Plantae植物界,Bryophyta苔類植物門,Bryopsida苔綱,Hypnales灰苔目,Thuidiaceae羽苔科,Anomodon牛舌苔屬,viticulosus,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3599446,Hypnodendron vitiense,中南樹灰苔;小葉樹灰苔,,Plantae植物界,Bryophyta苔類植物門,Bryopsida苔綱,Bryales真苔目,Hypnodendraceae樹灰苔科,Hypnodendron樹灰苔屬,vitiense,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3599447,Bastilla vitiensis,斐濟朽葉夜蛾,,Animalia動物界,Arthropoda節肢動物門,Insecta昆蟲綱,Lepidoptera鱗翅目,Erebidae裳蛾科,Bastilla朽葉夜蛾屬,vitiensis,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3599448,Scolymia vitiensis,葡萄薊珊瑚,,Animalia動物界,Cnidaria刺胞動物門,Anthozoa珊瑚蟲綱,Scleractinia石珊瑚目,Lobophylliidae瓣葉珊瑚科,Scolymia薊珊瑚屬,vitiensis,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3599449,Anemone vitifolia matsudae,小白頭翁;野棉花,,Plantae植物界,Tracheophyta維管束植物門,Magnoliopsida木蘭綱,Ranunculales毛茛目,Ranunculaceae毛茛科,Anemone銀蓮花屬,vitifolia,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3599450,Merremia vitifolia,掌葉菜欒藤,,Plantae植物界,Tracheophyta維管束植物門,Magnoliopsida木蘭綱,Solanales茄目,Convolvulaceae旋花科,Merremia菜欒藤屬,vitifolia,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3599451,Phomopsis vitimegaspora,葡萄巨孢擬莖點黴,,Fungi真菌界,Ascomycota子囊菌門,Sordariomycetes糞殼菌綱,Diaporthales間座殼目,Valsaceae黑腐皮殼菌科,Phomopsis擬莖點黴屬,vitimegaspora,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3599452,Leucaspis vitis,葡萄白片盾介殼蟲,,Animalia動物界,Arthropoda節肢動物門,Insecta昆蟲綱,Hemiptera半翅目,Diaspididae盾介殼蟲科,Leucaspis白片盾介殼蟲屬,vitis,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3599453,Phakopsora vitis,葡萄層_菌,,Fungi真菌界,Basidiomycota擔子菌門,Pucciniomycetes柄_菌綱,Pucciniales柄_菌目,Phakopsoraceae層_菌科,Phakopsora層_菌屬,vitis,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3599454,Pseudocercospora vitis,葡萄假尾孢菌,,Fungi真菌界,Ascomycota子囊菌門,Dothideomycetes座囊菌綱,Mycosphaerellales球腔菌目,Mycosphaerellaceae球腔菌科,Pseudocercospora假尾孢菌屬,vitis,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3599455,Uredo vitis,葡萄夏孢_菌,,Fungi真菌界,Basidiomycota擔子菌門,Urediniomycetes_菌綱,Uredinales_菌目,,Uredo,vitis,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3599456,Maruca vitrata,豆莢螟,,Animalia動物界,Arthropoda節肢動物門,Insecta昆蟲綱,Lepidoptera鱗翅目,Crambidae草螟科,Maruca,vitrata,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3599457,Copilia vitrea,晶槳水蚤,,Animalia動物界,Arthropoda節肢動物門,Maxillopoda顎足綱,Cyclopoida劍水蚤目,Sapphirinidae葉水蚤科,Copilia槳水蚤屬,vitrea,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3599458,Dillwynella vitrea,白帶玉輪螺,,Animalia動物界,Mollusca軟體動物門,Gastropoda腹足綱,Archaeogastropoda原始腹足目,Skeneidae玉輪螺科,Dillwynella玉輪螺屬,vitrea,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3599459,Haloa vitrea,玻璃月華螺,,Animalia動物界,Mollusca軟體動物門,Gastropoda腹足綱,Cephalaspidea頭楯目,Haminoeidae長葡萄螺科,Haloa,vitrea,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3599460,Philine vitrea,面紗薄泡螺,,Animalia動物界,Mollusca軟體動物門,Gastropoda腹足綱,Cephalaspidea頭楯目,Philinidae薄泡螺科,Philine薄泡螺屬,vitrea,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3599461,Amigdoscalpellum vitreum,玻璃友鎧茗荷,,Animalia動物界,Arthropoda節肢動物門,Maxillopoda顎足綱,Scalpelliiformes鎧茗荷目,Scalpellidae鎧茗荷科,Amigdoscalpellum友鎧茗荷屬,vitreum,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3599462,Corycaeus (Corycaeus) vitreus,綠大眼水蚤,,Animalia動物界,Arthropoda節肢動物門,Maxillopoda顎足綱,Cyclopoida劍水蚤目,Corycaeidae大眼水蚤科,Corycaeus (Corycaeus)大眼水蚤屬,vitreus,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3599463,Cyclopecten vitreus,白玉海扇蛤,,Animalia動物界,Mollusca軟體動物門,Bivalvia雙殼綱,Pterioida鶯蛤目,Pectinidae海扇蛤科,Cyclopecten,vitreus,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3599464,Rigidoporus vitreus,清澈硬孔菌,,Fungi真菌界,Basidiomycota擔子菌門,Basidiomycetes擔子菌綱,Polyporales多孔菌目,Meripilaceae薄孔菌科,Rigidoporus硬孔菌屬,vitreus,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3599465,Agromyza vitrinervis,亮麗潛蠅;透脈潛蠅,,Animalia動物界,Arthropoda節肢動物門,Insecta昆蟲綱,Diptera雙翅目,Agromyzidae潛蠅科,Agromyza潛蠅屬,vitrinervis,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3599466,Syrphus vitripennis,明翅蚜蠅,,Animalia動物界,Arthropoda節肢動物門,Insecta昆蟲綱,Diptera雙翅目,Syrphidae食蚜蠅科,Syrphus食蚜蠅屬,vitripennis,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3599467,Xenomyza vitripennis,透翅食蟲虻,,Animalia動物界,Arthropoda節肢動物門,Insecta昆蟲綱,Diptera雙翅目,Asilidae食蟲虻科,Xenomyza異鄉食蟲虻屬,vitripennis,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3599468,Lutjanus vitta,縱帶笛鯛;畫眉笛鯛;赤海;赤筆仔;金雞魚,,Animalia動物界,Chordata脊索動物門,Actinopterygii條鰭魚綱,Perciformes鱸形目,Lutjanidae笛鯛科,Lutjanus笛鯛屬,vitta,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3599469,Lepiota vittadini,白鱗粗柄鵝膏,,Fungi真菌界,Basidiomycota擔子菌門,Basidiomycetes擔子菌綱,Agaricales傘菌目,Agaricaceae傘菌科,Lepiota,vittadini,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3599470,Scorpaenopsis vittapinna,紋棘擬_;沙薑虎;石崇;石狗公;石獅子;石降;石頭魚;_[石古]魚(澎湖);臭頭格仔;虎魚;過溝仔,,Animalia動物界,Chordata脊索動物門,Actinopterygii條鰭魚綱,Scorpaeniformes_形目,Scorpaenidae_科,Scorpaenopsis擬_屬,vittapinna,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3599471,Channomuraena vittata,條紋鱧鯙;寬帶鱧鱔;環帶裂口鯙;錢鰻;薯鰻;虎鰻,,Animalia動物界,Chordata脊索動物門,Actinopterygii條鰭魚綱,Anguilliformes鰻形目,Muraenidae鯙科,Channomuraena鱧鯙屬,vittata,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3599472,Hyleoglomeris vittata,條紋球馬陸,,Animalia動物界,Arthropoda節肢動物門,Diplopoda倍足綱,Glomerida球馬陸目,Glomeridae球馬陸科,Hyleoglomeris球馬陸屬,vittata,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3599473,Hypogymnia vittata,條袋梅衣,,Fungi真菌界,Ascomycota子囊菌門,Lecanoromycetes茶漬綱,Lecanorales茶漬目,Parmeliaceae梅衣科,Hypogymnia袋梅衣屬,vittata,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3599474,Hypogymnia vittata stricta,條袋梅衣筆直變型,,Fungi真菌界,Ascomycota子囊菌門,Lecanoromycetes茶漬綱,Lecanorales茶漬目,Parmeliaceae梅衣科,Hypogymnia袋梅衣屬,vittata,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3599475,Leucosia vittata,帶紋玉蟹,,Animalia動物界,Arthropoda節肢動物門,Malacostraca軟甲綱,Decapoda十足目,Leucosiidae玉蟹科,Leucosia玉蟹屬,vittata,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3599476,Mixochlora vittata,三岔鐮翅綠尺蛾,,Animalia動物界,Arthropoda節肢動物門,Insecta昆蟲綱,Lepidoptera鱗翅目,Geometridae尺蛾科,Mixochlora,vittata,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3599477,Myripristis vittata,赤鰓鋸鱗魚;無斑鋸鱗魚;赤鰓松毬;厚殼仔;金鱗甲;鐵甲;鐵甲兵;瀾公妾;鐵線婆;大目仔,,Animalia動物界,Chordata脊索動物門,Actinopterygii條鰭魚綱,Beryciformes金眼鯛目,Holocentridae金鱗魚科,Myripristis鋸鱗魚屬,vittata,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3599478,Pteris vittata,鱗蓋鳳尾蕨,,Plantae植物界,Pteridophyta蕨類植物門,Filicopsida真蕨綱,Polypodiales水龍骨目,Pteridaceae鳳尾蕨科,Pteris鳳尾蕨屬,vittata,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3599479,Scolecithricella vittata,活潑小厚殼水蚤,,Animalia動物界,Arthropoda節肢動物門,Maxillopoda顎足綱,Calanoida哲水蚤目,Scolecitricidae厚殼水蚤科,Scolecithricella小厚殼水蚤屬,vittata,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3599480,Sumatria vittata,三條阿里彩蠅,,Animalia動物界,Arthropoda節肢動物門,Insecta昆蟲綱,Diptera雙翅目,Calliphoridae麗蠅科,Sumatria,vittata,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3599481,Idiostrangalia vittatipennis,斑翅緣紋花天牛;黑緣花天牛,,Animalia動物界,Arthropoda節肢動物門,Insecta昆蟲綱,Coleoptera鞘翅目,Cerambycidae天牛科,Idiostrangalia,vittatipennis,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3599482,Euhemicera vittatpennis,微條擬迴木蟲,,Animalia動物界,Arthropoda節肢動物門,Insecta昆蟲綱,Coleoptera鞘翅目,Tenebrionidae擬步行蟲科,Euhemicera擬迴木蟲屬,vittatpennis,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3599483,Eolygus vittatus,紋條曙麗盲_,,Animalia動物界,Arthropoda節肢動物門,Insecta昆蟲綱,Hemiptera半翅目,Miridae盲_科,Eolygus曙麗盲_屬,vittatus,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3599484,Hydaticus vittatus,黃紋麗龍蝨,,Animalia動物界,Arthropoda節肢動物門,Insecta昆蟲綱,Coleoptera鞘翅目,Dytiscidae龍蝨科,Hydaticus麗龍蝨屬,vittatus,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3599485,Paratrichius vittatus,黑虎斑花金龜,,Animalia動物界,Arthropoda節肢動物門,Insecta昆蟲綱,Coleoptera鞘翅目,Scarabaeidae金龜子科,Paratrichius虎斑花金龜屬,vittatus,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3599486,Plectorhinchus vittatus,條斑胡椒鯛;打鐵婆;花身舅仔;六線妞妞;多帶石鱸,,Animalia動物界,Chordata脊索動物門,Actinopterygii條鰭魚綱,Perciformes鱸形目,Haemulidae石鱸科,Plectorhinchus胡椒鯛屬,vittatus,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3599487,Ptyelus vittatus,縱條紋脊沫蟬,,Animalia動物界,Arthropoda節肢動物門,Insecta昆蟲綱,Hemiptera半翅目,Aphrophoridae尖胸沫蟬科,Ptyelus脊沫蟬屬,vittatus,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3599488,Strombus vittatus japonicus,日本竹筍鳳凰螺,,Animalia動物界,Mollusca軟體動物門,Gastropoda腹足綱,Mesogastropoda中腹足目,Strombidae鳳凰螺科,Strombus鳳凰螺屬,vittatus,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
