ID,英文名稱,中文名稱,圖片,組別,審定日期,更新日期
19464085,vertical control,高程控制,,測量組,,2022-07-15
19464086,vertical control survey,高程控制測量,,測量組,,2022-07-15
19464087,vertical curb,直立緣石,,,,2022-07-15
19464088,vertical curve,豎曲線,,,,2022-07-15
19464089,vertical cut,垂直開炸,,,,2022-07-15
19464090,vertical datum,高程基準,,測量組,,2022-07-15
19464091,vertical deflection,垂線偏差,,,,2022-07-15
19464092,vertical development,垂直發展,,,,2022-07-15
19464093,vertical deviation,垂直偏差,,,,2022-07-15
19464094,vertical dilution of precision (VDOP),高程精度稀釋[因子],,測量組,,2022-07-15
19464095,vertical displacement,垂直位移；垂直變位,,,,2022-07-15
19464096,vertical distance,垂[直]距,,測量組,,2022-07-15
19464097,vertical erosion,垂直冲蝕,,,,2022-07-15
19464098,vertical fender,直立護舷,,,,2022-07-15
19464099,vertical fin,垂直遮陽設施,,建築組,,2022-07-15
19464100,vertical flow settling basin,垂流式沉澱池,,,,2022-07-15
19464101,vertical flow settling tank,垂流式沉澱槽,,,,2022-07-15
19464102,vertical hair,十字縱絲,,,,2022-07-15
19464103,vertical lift door,垂直升降門,,營管組,,2022-07-15
19464104,vertical lifting bridge,直升橋,,,,2022-07-15
19464105,vertical line,垂[直]線,,測量組,,2022-07-15
19464106,vertical louver,垂直百葉窗簾,,營管組,,2022-07-15
19464107,vertical network,高程控制網,,測量組,,2022-07-15
19464108,vertical photographing,垂直攝影,,,,2022-07-15
19464109,vertical plastic wing mixer,垂直膠片拌合器,,營管組,,2022-07-15
19464110,vertical point of curvature (VPC),豎曲線起點,,測量組,,2022-07-15
19464111,vertical point of intersection (VPI),豎曲線交點,,測量組,,2022-07-15
19464112,vertical point of tangency (VPT),豎曲線終點,,測量組,,2022-07-15
19464113,vertical prestress,竪向預力；垂直預力,,,,2022-07-15
19464114,vertical pump,垂直泵,,,,2022-07-15
19464115,vertical reaction,垂直反力,,,,2022-07-15
19464116,vertical seismic coefficient,垂直地震係數,,,,2022-07-15
19464117,vertical separation,垂直隔離,,,,2022-07-15
19464118,vertical separation of land uses,土地使用垂直區分,,建築組,,2022-07-15
19464119,vertical shaft water turbine,直軸水渦輪,,,,2022-07-15
19464120,vertical shear,垂直剪力,,,,2022-07-15
19464121,vertical stabilizer,垂直安定面,,材料_FRP,,2022-07-15
19464122,vertical stiffener,垂直加勁材,,,,2022-07-15
19464123,vertical wall segment,垂直牆段,,,,2022-07-15
19464124,vertical wedge cut,垂直楔形開炸,,,,2022-07-15
19464125,vertical wind profile,風速垂直剖面,,建築組,,2022-07-15
19464126,vertical-shaft mixer,垂直軸式拌和機,,,,2022-07-15
19464127,vestibule,門廳,,,,2022-07-15
19464128,vestibule diaphragm,風擋,,,,2022-07-15
19464129,vestry,祭具室,,,,2022-07-15
19464130,VHF omni-directional radio range,超高頻多向導航臺,,,,2022-07-15
19464131,VHF omni-directional radio range / tactical air navigation (VOR/TACAN),超高頻多向太康導航臺,,,,2022-07-15
19464132,viaduct,高架橋,,,,2022-07-15
19464133,viaduct deck drainage,高架橋面排水；高架路面排水,,營管組,,2022-07-15
19464134,vibrated concrete,振實混凝土,,,,2022-07-15
19464135,vibrating dozer,振動推土機,,,,2022-07-15
19464136,vibrating joint cutter,振動切縫機,,,,2022-07-15
19464137,vibrating roller,振動滾壓機,,,,2022-07-15
19464138,vibrating screen,振動篩,,,,2022-07-15
19464139,vibrating tireroller,振動式膠輪壓路機,,,,2022-07-15
19464140,vibration,振動,,,,2022-07-15
19464141,vibration limit,振動時限,,,,2022-07-15
19464142,vibration of foundation,基礎振動,,,,2022-07-15
19464143,vibration prevention connector,防振接頭,,營管組,,2022-07-15
19464144,vibration table,振動臺；振搗臺,,,,2022-07-15
19464145,vibrational energy,振動能,,,,2022-07-15
19464146,vibrator,振動器,,,,2022-07-15
19464147,vibratory pile,振動樁,,,,2022-07-15
19464148,vibratory plate compactor,振動夯土機,,,,2022-07-15
19464149,vibratory roller,振動式滾壓機,,,,2022-07-15
19464150,vibro pile driver,振動打樁機,,,,2022-07-15
19464151,vibroflotation method,浮振法,,,,2022-07-15
19464152,Vicat apparatus,費開氏儀,,,,2022-07-15
19464153,Vicat needle,費開氏針,,,,2022-07-15
19464154,victaulic joint,可轉管接頭,,,,2022-07-15
19464155,video equipment,視訊設備,,營管組,,2022-07-15
19464156,videogrammetry,視訊攝影測量,,測量組,,2022-07-15
19464157,villa,別墅,,,,2022-07-15
19464158,village landscape,農村地景,,,,2022-07-15
19464159,village road,鄉道；鄉村道路,,,,2022-07-15
19464160,vine sunscreen,藤蔓遮光屏,,建築組,,2022-07-15
19464161,vinyl chloride,氯乙烯,,材料_FRP,,2022-07-15
19464162,vinyl resilient flooring,乙烯類塑膠地坪,,營管組,,2022-07-15
19464163,vinyl resin,乙烯系樹脂,,,,2022-07-15
19464164,vinylester resin,乙烯酯系樹脂,,材料_FRP,,2022-07-15
19464165,virgin consolidation,原始壓密,,,,2022-07-15
19464166,virgin filament,原始細絲,,材料_FRP,,2022-07-15
19464167,virtual angle of friction,虛摩擦角,,,,2022-07-15
19464168,virtual displacement,虛位移；虛變位,,,,2022-07-15
19464169,virtual force,虛力,,,,2022-07-15
19464170,virtual grade,虛坡度；假想坡度,,,,2022-07-15
19464171,virtual private network (VPN),虛擬私人網路,,,,2022-07-15
19464172,virtual reality (VR),虛擬實境,,測量組,,2022-07-15
19464173,virtual reference system (VRS),虛擬參考站系統,,測量組,,2022-07-15
19464174,virtual strain energy,虛應變能,,,,2022-07-15
19464175,virtual work,虛功,,,,2022-07-15
19464176,virtual work analysis,虛功分析,,,,2022-07-15
19464177,virus,病毒,,,,2022-07-15
19464178,viscoelastic material,黏彈性材料,,,,2022-07-15
19464179,viscoelasticity,黏彈性,,材料_FRP,,2022-07-15
19464180,viscometer,黏度計,,,,2022-07-15
19464181,viscose,黏膠；黏液,,,,2022-07-15
19464182,viscosity,黏滯性；黏[滯]度,,,,2022-07-15
19464183,viscosity enhancing agent,增黏劑,,,,2022-07-15
19464184,viscosity grading,黏滯度等級,,,,2022-07-15
19464185,viscosity test,黏滯度試驗,,,,2022-07-15
19464186,viscosity test apparatus,黏滯度試驗裝置,,,,2022-07-15
19464187,viscosity-agent-type self-compacting concrete,增黏劑系自充填混凝土,,,,2022-07-15
19464188,viscous damping,黏滯性阻尼,,,,2022-07-15
19464189,"visibility requirement for reflector,clearance lamp",汽車燈光能見度規定,,,,2022-07-15
19464190,"visibility requirement of identification lamp,marker lamp",汽車燈光能見度規定,,,,2022-07-15
19464191,visible light,可見光,,建築組,,2022-07-15
19464192,visible signal,視覺號誌;視覺信號,,,,2022-07-15
19464193,visible transmittance of glazing,玻璃可見光透射率,,建築組,,2022-07-15
19464194,vista,端景,,都計組,,2022-07-15
19464195,visual aid,目視輔助設備,,,,2022-07-15
19464196,visual aid board,黏貼式布告板,,營管組,,2022-07-15
19464197,visual angle,視角,,,,2022-07-15
19464198,visual approach slope indicator (VASI) system,目視滑降系統,,,,2022-07-15
19464199,visual concrete,造型混凝土,,,,2022-07-15
19464200,visual contact approach,目視進場,,,,2022-07-15
19464201,visual flight rules (VFR),目視管制飛航作業,,,,2022-07-15
19464202,visual inspection,目視檢驗,,材料_FRP,,2022-07-15
19464203,visual language,視覺語言,,,,2022-07-15
19464204,visual observation,目測,,,,2022-07-15
19464205,visual odometry,視覺里程計,,測量組,,2022-07-15
19464206,visual privacy,視覺私密性,,建築組,,2022-07-15
19464207,visual signal,視覺號誌；視覺信號,,,,2022-07-15
19464208,visual simulation,視覺模擬,,都計組,,2022-07-15
19464209,visual-approach slope indicator,目視滑降燈,,,,2022-07-15
19464210,vital circuit,維生電路,,,,2022-07-15
19464211,vital relay,維生繼電器,,,,2022-07-15
19464212,vitreous material,玻璃質材料；非結晶質材料,,,,2022-07-15
19464213,vitreous silica,玻璃質矽酸鹽,,,,2022-07-15
19464214,vitrified clay liner plate,陶土襯板,,營管組,,2022-07-15
19464215,void,空隙,,,,2022-07-15
19464216,void content,空隙量,,材料_FRP,,2022-07-15
19464217,void of mineral aggregate,粒料間空隙率,,,,2022-07-15
19464218,void ratio,孔隙比；空隙比,,,,2022-07-15
19464219,void space,空隙,,,,2022-07-15
19464220,void water,孔隙水,,,,2022-07-15
19464221,void-cement ratio,空隙-水泥比,,,,2022-07-15
19464222,voids in the mineral aggregate (VMA),粒料間空隙,,,,2022-07-15
19464223,volatile,揮發物,,材料_FRP,,2022-07-15
19464224,volatile acid,揮發酸,,,,2022-07-15
19464225,volatile content,揮發物含量,,材料_FRP,,2022-07-15
19464226,volatile loss,揮發損失,,材料_FRP,,2022-07-15
19464227,volatile material,揮發性物質,,,,2022-07-15
19464228,volatile matter,揮發物質,,,,2022-07-15
19464229,Volatile Organic Compound (VOC),揮發性有機物質,,建築組,,2022-07-15
19464230,volatile solid,揮發性固體,,,,2022-07-15
19464231,volcanic ash,火山灰,,,,2022-07-15
19464232,volcanic spring,火山泉,,,,2022-07-15
19464233,volume,體積,,,,2022-07-15
19464234,volume batching,容積配料,,,,2022-07-15
19464235,volume capacity ratio (V/C ratio),流量容量比,,都計組,,2022-07-15
19464236,volume change,體積變化,,,,2022-07-15
19464237,volume compressibility coefficient,體積壓縮係數,,,,2022-07-15
19464238,volume curve,容積曲線,,,,2022-07-15
19464239,volume district,容積區域,,,,2022-07-15
19464240,volume fraction,容積比；容積分率；體積分率,,材料_FRP,,2022-07-15
19464241,volume mix,容積配比,,,,2022-07-15
19464242,volume modulus,容積模數,,,,2022-07-15
19464243,volume shrinkage,體積收縮,,材料_FRP,,2022-07-15
19464244,volume specific resistance,體積比阻抗,,材料_FRP,,2022-07-15
19464245,volumetric change,體積變化,,,,2022-07-15
19464246,volumetric heat capacity of building material,建築材料比熱容,,建築組,,2022-07-15
19464247,volumetric measuring,體積計量,,,,2022-07-15
19464248,volumetric mixer,體積計量拌和機,,,,2022-07-15
19464249,volumetric tonnage,容積噸位,,,,2022-07-15
19464250,volute,渦旋形飾,,,,2022-07-15
19464251,Von Mises yield criterion,馮米賽斯降伏準則；von Mises 降伏準則,,,,2022-07-15
19464252,vortex filament,渦流流線,,,,2022-07-15
19464253,vortex layer,渦層,,,,2022-07-15
19464254,vortex line,渦線,,,,2022-07-15
19464255,vortex sheet,渦片,,,,2022-07-15
19464256,vortex street,渦列,,,,2022-07-15
19464257,vortex tube,渦流管,,,,2022-07-15
19464258,voxel,體元,,測量組,,2022-07-15
19464259,voyage charter,航次包租,,,,2022-07-15
19464260,v-strap,V形箍筋,,,,2022-07-15
19464261,vulcanization,硫化[作用],,材料_FRP,,2022-07-15
19464262,vulnerability,脆弱性；脆弱度,,都計組,,2022-07-15
19464263,vulnerability analysis,脆弱性分析；脆弱度分析,,都計組,,2022-07-15
19464264,wading measurement,涉水測量,,,,2022-07-15
19464265,wading rod,涉桿,,,,2022-07-15
19464266,waffle,雙向肋版,,,,2022-07-15
19464267,waffle slab,雙向肋版；格子梁版,,,,2022-07-15
19464268,Wagner fineness,瓦格納細度,,,,2022-07-15
19464269,wagon drill,台式鑿岩機,,,,2022-07-15
19464270,waiting for section clear,等候清道,,,,2022-07-15
19464271,waiting hall,候車大廳,,,,2022-07-15
19464272,waiting room,等候室；候車室,,,,2022-07-15
19464273,waiting station,待避站,,,,2022-07-15
19464274,waiting track,待避線,,,,2022-07-15
19464275,waiting train,待避列車,,,,2022-07-15
19464276,waiting vehicle,等候車輛,,,,2022-07-15
19464277,wale,腰梁；圍梁,,,,2022-07-15
19464278,waler,腰梁,,,,2022-07-15
19464279,waling strip,橫板條,,,,2022-07-15
19464280,walking dragline,行走式抓斗,,,,2022-07-15
19464281,walking ganger,巡察工頭,,,,2022-07-15
19464282,walk-up apartment,無電梯公寓,,都計組,,2022-07-15
19464283,walk-up house,步登房屋,,,,2022-07-15
19464284,wall,牆,,,,2022-07-15
19464285,wall caisson,牆式沉箱,,,,2022-07-15
19464286,wall carpet,壁毯,,營管組,,2022-07-15
19464287,wall covering,牆面護層,,營管組,,2022-07-15
19464288,wall decoration,牆飾,,營管組,,2022-07-15
19464289,wall footing,牆基腳,,,,2022-07-15
19464290,wall form,牆模,,,,2022-07-15
19464291,wall lining,牆面襯砌,,,,2022-07-15
19464292,wall louver,牆面百葉[窗],,營管組,,2022-07-15
19464293,wall panels,牆版,,,,2022-07-15
19464294,wall panels keyed joint,牆版鍵槽式接縫,,,,2022-07-15
19464295,wall pier,牆墩,,,,2022-07-15
19464296,wall porosity,牆壁孔隙率,,建築組,,2022-07-15
19464297,wall segment,牆段,,,,2022-07-15
19464298,wall surface line,牆面線,,,,2022-07-15
19464299,Wandpfeiler,墩柱{德文},,,,2022-07-15
19464300,warehouse pack,貯存硬化,,,,2022-07-15
19464301,warehouse set,倉儲階段凝固,,,,2022-07-15
19464302,warehouse setting,倉儲階段凝固,,,,2022-07-15
19464303,warehouse track,倉庫線,,,,2022-07-15
19464304,warm current,暖流,,,,2022-07-15
19464305,warm mix asphalt emulsion,溫拌乳化瀝青,,,,2022-07-15
19464306,warm-front precipitation,暖鋒降水,,,,2022-07-15
19464307,warning marking,警告標線,,,,2022-07-15
19464308,warning sign,警告標誌,,,,2022-07-15
19464309,warning stage,警戒水位,,,,2022-07-15
19464310,warp,翹曲；經紗{紡織},,材料_FRP,,2022-07-15
19464311,warp yarn,經紗,,材料_FRP,,2022-07-15
19464312,warping,翹曲,,,,2022-07-15
19464313,warping joint,鋪面縫,,,,2022-07-15
19464314,warping torsion,翹曲扭矩,,,,2022-07-15
19464315,warranty bond certificate,保固保證金證明書,,營管組,,2022-07-15
19464316,warranty certificate,保固證明書,,營管組,,2022-07-15
19464317,Warren truss,華倫桁架,,,,2022-07-15
19464318,warrington rope,粗細線組合纜,,,,2022-07-15
19464319,wash water,沖洗用水,,,,2022-07-15
19464320,wash water gutter,反洗排水槽,,環工組,,2022-07-15
19464321,wash water tank,洗砂水槽,,,,2022-07-15
19464322,wash water trough,反洗排水渠,,,,2022-07-15
19464323,washable distemper,可洗除顏料,,,,2022-07-15
19464324,washing analysis,水洗分析,,,,2022-07-15
19464325,washout valve,清滓閥,,,,2022-07-15
19464326,washwater gutter,沖洗排水槽,,,,2022-07-15
19464327,waste age,廢料齡,,環工組,,2022-07-15
19464328,waste disposal,廢物處置；廢汙處理,,,,2022-07-15
19464329,waste disposal plant,廢污處置廠,,,,2022-07-15
19464330,waste reduction,廢棄物減量,,建築組,,2022-07-15
19464331,waste site,廢棄物場址,,建築組,,2022-07-15
19464332,waste stream,廢物流；碎屑流,,建築組,,2022-07-15
19464333,waste to energy,廢物能源化,,建築組,,2022-07-15
19464334,waste treatment,廢棄物處理；廢污處理,,,,2022-07-15
19464335,wastefilled valley,廢棄物掩埋谷,,,,2022-07-15
19464336,waste-gas burner,廢氣燃燒器,,,,2022-07-15
19464337,wastewater,廢水,,,,2022-07-15
19464338,wastewater analysis,廢水分析,,,,2022-07-15
19464339,wastewater charge,廢水費,,,,2022-07-15
19464340,wastewater clarifier,汙水沉澱槽,,營管組,,2022-07-15
19464341,wastewater composition,廢水成分,,,,2022-07-15
19464342,wastewater condition,廢水狀態,,,,2022-07-15
19464343,wastewater decomposition,廢水分解,,,,2022-07-15
19464344,wastewater disposal,廢水處置,,,,2022-07-15
19464345,wastewater ejector,廢水噴射器,,,,2022-07-15
19464346,wastewater farming,廢水灌溉,,,,2022-07-15
19464347,wastewater influent,廢水進水,,,,2022-07-15
19464348,wastewater irrigation,廢水灌溉,,,,2022-07-15
19464349,wastewater lagoon,廢水塘,,,,2022-07-15
19464350,wastewater outfall,廢水放流口,,,,2022-07-15
19464351,wastewater outlet,廢水出口,,,,2022-07-15
19464352,wastewater oxidation,廢水氧化,,,,2022-07-15
19464353,wastewater purification,廢水淨化,,,,2022-07-15
19464354,wastewater rate,廢水費率,,,,2022-07-15
19464355,wastewater reclamation,廢水回收,,,,2022-07-15
19464356,wastewater renovation,廢水再淨,,,,2022-07-15
19464357,wastewater sludge,廢水污泥,,,,2022-07-15
19464358,wastewater survey,廢水調查,,,,2022-07-15
